#EJECUCIÓN GASTOS CORRIENTES EJERCICIO 2012,,,,,,,
#Org.,Prog.,Econ.,DENOMINACIÓN DE LAS APLICACIONES,Créditos Iniciales,Modificaciones,Créditos Totales,Obligaciones Reconocidas
F02,337,13002,OTRAS REMUNERACIONES LABORAL FIJO,10090.08,-4500,5590.08,4677.67
F02,337,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,568.13,0,568.13,382.56
F02,337,15000,PRODUCTIVIDAD,15139.6,-5500,9639.6,8615.62
F02,337,16000,SEGURIDAD SOCIAL.,43502.85,-1696.61,41806.24,34933.42
F02,337,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,652.53,0,652.53,780.39
F02,337,16204,ACCIÓN SOCIAL.,1783.6,0,1783.6,5588.96
F02,337,16205,SEGUROS.,609.03,0,609.03,620.29
F02,337,16209,OTROS GASTOS SOCIALES.,217.51,0,217.51,198.45
F02,337,21200,REPARACIONES MANTENIMIENTO Y CONSERVACION EDIFICIOS,1500,0,1500,408.75
F02,337,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE.,1500,0,1500,149.66
F02,337,22100,SUMINISTROS: ENERGÍA ELÉCTRICA.,11000,10597.53,21597.53,22823.12
F02,337,22101,SUMINISTROS: AGUA.,800,0,800,593.36
F02,337,22110,SUMINISTROS: PRODUCTOS DE LIMPIEZA Y ASEO.,400,0,400,124.77
F02,337,22200,SERVICIOS DE TELECOMUNICACIONES.,5000,0,5000,2515.22
F02,337,22629,PROGRAMAS Y ACTIVIDADES DE JUVENTUD E INFANCIA,60000,0,60000,4118.2
F02,337,22631,PROGRAMAS FORMACION JUVENTUD,7000,0,7000,2865.2
F02,337,22718,T.R.O.E.P.: MANTENIMIENTO ASCENSORES,4800,0,4800,5180.63
F02,337,22719,T.R.O.E.P.: MANTENIMIENTO CLIMATIZACION,7000,0,7000,6576.32
F02,337,22745,T.R.O.E.P.: CAMPAMENTO URBANO,70000,0,70000,8939.63
F02,337,22746,T.R.O.E.P.: GESTION LUDOTECA MUNICIPAL,80000,0,80000,70758.74
F03,337,49000,AYUDAS Y PROGRAMAS DE COOPERACION AL DESARROLLO,30000,0,30000,0
G01,912,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,36636.9,-12343.95,24292.95,13105.07
G01,912,13002,OTRAS REMUNERACIONES LABORAL FIJO,19244.17,-9394.83,9849.34,5431.53
G01,912,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,499.43,0,499.43,336.3
G01,912,15000,PRODUCTIVIDAD,6384.01,-1959.91,4424.1,2250.95
G01,912,15200,OTROS INCENTIVOS AL RENDIMIENTO,5826.27,-1138.64,4687.63,3744.36
G01,912,15300,COMPLEMENTO DEDICACION ESPECIAL,9053.3,-7053.3,2000,0
G01,912,16000,SEGURIDAD SOCIAL.,384292,-12000.38,372291.62,308591.96
G01,912,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,374.57,0,374.57,312.52
G01,912,16205,SEGUROS.,349.6,0,349.6,356.06
G01,912,16209,OTROS GASTOS SOCIALES.,124.85,0,124.85,114.48
G02,912,10000,RETRIBUCIONES BÁSICAS.,537414.44,0,537414.44,498797.41
G02,912,11000,RETRIBUCIONES BÁSICAS.,551435.14,-84082.54,467352.6,418713.09
G02,912,16204,ACCIÓN SOCIAL.,1023.83,0,1023.83,0
G02,912,22114,MATERIAL DE PROTOCOLO,3500,0,3500,1266.44
G02,912,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS.,10500,0,10500,5556.94
G02,912,22610,ACTOS INSTITUCIONALES,17500,0,17500,4889.62
G02,912,23301,INDEMNIZACIONES POR ASISTENCIAS A ORGANOS MUNICIPALES,105000,0,105000,102321.65
G02,912,48000,TRANSFERENCIAS A GRUPOS MUNICIPALES,50448,0,50448,50448
H01,313,12000,SUELDOS DEL GRUPO A1.,14677.32,-4000,10677.32,9983.71
H01,313,12006,TRIENIOS.,1128.84,-264.73,864.11,774.86
H01,313,12100,COMPLEMENTO DE DESTINO.,11142.32,-3000,8142.32,7427.53
H01,313,12101,COMPLEMENTO ESPECÍFICO.,22556.1,-15000,7556.1,5213.67
H01,313,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,139.68,0,139.68,94.06
H01,313,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,46281.34,-3000,43281.34,39845.35
H01,313,13002,OTRAS REMUNERACIONES LABORAL FIJO,13670.44,-1000,12670.44,11374.8
H01,313,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,236.8,0,236.8,159.45
H01,313,15000,PRODUCTIVIDAD,10046.54,-3000,7046.54,7461.38
H01,313,16000,SEGURIDAD SOCIAL.,37193.64,-1450.55,35743.09,29867.04
H01,313,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,557.9,0,557.9,558.37
H01,313,16204,ACCIÓN SOCIAL.,1524.93,0,1524.93,800.46
H01,313,16205,SEGUROS.,520.71,0,520.71,530.33
H01,313,16209,OTROS GASTOS SOCIALES.,185.96,0,185.96,170.26
H01,313,21200,REPARAC. MANTENI. Y CONSERVACION EDIFICIOS,2500,0,2500,0
H01,313,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,2000,0,2000,199.55
H01,313,22110,SUMINISTROS: PRODUCTOS DE LIMPIEZA Y ASEO.,150,0,150,0
H01,313,22200,SERVICIOS DE TELECOMUNICACIONES.,3150,0,3150,1492.61
H01,313,22201,COMUNICACIONES POSTALES,2800,0,2800,2526.94
H01,313,22628,PROGRAMA SALUD PUBLICA,5000,0,5000,0
H01,313,22640,ACTIVIDADES RED CIUDADES SALUDABLES,1000,0,1000,0
H01,313,22700,T.R.O.E.P.: LIMPIEZA Y ASEO.,24000,0,24000,22104.53
H01,313,22719,T.R.O.E.P.: MANTENIMIENTO CLIMATIZACION,8000,0,8000,7224.43
H01,313,22744,T.R.O.E.P.: SALUD PUBLICA,21500,0,21500,21681.76
H01,313,22768,T.R.O.E.P.: CONTROL E INSPECCION DE AGUAS,10000,0,10000,4897.17
H02,493,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,51564.1,0,51564.1,47418.35
H02,493,13002,OTRAS REMUNERACIONES LABORAL FIJO,19231.1,0,19231.1,17986.73
H02,493,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,478.5,0,478.5,322.21
H02,493,15000,PRODUCTIVIDAD,7898.38,0,7898.38,7290.48
H02,493,16000,SEGURIDAD SOCIAL.,23925.37,-933.09,22992.28,19212.44
H02,493,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,358.88,0,358.88,302.35
H02,493,16204,ACCIÓN SOCIAL.,980.94,0,980.94,213.61
H02,493,16205,SEGUROS.,334.95,0,334.95,341.12
H02,493,16209,OTROS GASTOS SOCIALES.,119.62,0,119.62,109.79
H02,493,22608,ACTIVIDADES OMIC,8000,0,8000,3815.52
H03,233,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,20375.18,0,20375.18,17057.16
H03,233,13002,OTRAS REMUNERACIONES LABORAL FIJO,4297.3,0,4297.3,4444.65
H03,233,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,173.49,0,173.49,116.82
H03,233,15000,PRODUCTIVIDAD,3039.68,0,3039.68,2605.44
H03,233,16000,SEGURIDAD SOCIAL.,8674.6,-1338.31,7336.29,6965.84
H03,233,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,130.11,0,130.11,0
H03,233,16204,ACCIÓN SOCIAL.,355.65,0,355.65,302.34
H03,233,16205,SEGUROS.,121.44,0,121.44,123.68
H03,233,16209,OTROS GASTOS SOCIALES.,43.37,0,43.37,40.08
H03,233,22635,ACTIVIDADES COLECTIVO MAYORES,30000,0,30000,4351.38
H03,233,22724,JORNADA CONFRATERNIZACION,15000,0,15000,0
H03,233,22740,T.R.O.E.P.: CONTRATO SERVICIO DE TELEASISTENCIA,25000,0,25000,21697.01
H03,233,22754,CENTRO DE OCIO MAYORES,126360,0,126360,105885
H03,233,23120,LOCOMOCION DEL PERSONAL NO DIRECTIVO.,100,0,100,0
I01,924,22650,PUNTO MUNICIPAL SOLIDARIO,8000,0,8000,0
I01,924,22651,PUNTO DE INFORMACION ASOCIATIVA,20000,0,20000,0
I01,924,48022,AYUDAS Y SUBVENCIONES A ENTIDADES VECINALES,150000,0,150000,0
I02,232,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,89925.26,0,89925.26,73147.81
I02,232,13002,OTRAS REMUNERACIONES LABORAL FIJO,27792.94,-8000,19792.94,16402.1
I02,232,13100,RETRIBUCIONES LABORAL TEMPORAL,28368.76,0,28368.76,33356.57
I02,232,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,1009.78,0,1009.78,679.95
I02,232,15000,PRODUCTIVIDAD,15975.26,-500,15475.26,14279.01
I02,232,16000,SEGURIDAD SOCIAL.,50489.27,-1969.08,48520.19,40543.62
I02,232,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,757.33,-100,657.33,569.2
I02,232,16204,ACCIÓN SOCIAL.,2070.06,0,2070.06,609.23
I02,232,16205,SEGUROS.,706.84,0,706.84,719.89
I02,232,16209,OTROS GASTOS SOCIALES.,252.44,0,252.44,230.79
I02,232,21200,REPARACIONES MANTENIMIENTO Y CONSERVACION EDIFICIOS,4000,0,4000,0
I02,232,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE.,3000,0,3000,299.33
I02,232,22100,SUMINISTROS: ENERGÍA ELÉCTRICA.,7000,0,7000,0
I02,232,22101,SUMINISTROS: AGUA.,2000,0,2000,273.5
I02,232,22110,SUMINISTROS: PRODUCTOS DE LIMPIEZA Y ASEO.,1500,0,1500,0
I02,232,22200,SERVICIOS DE TELECOMUNICACIONES,4000,0,4000,2338.76
I02,232,22201,COMUNICACIONES POSTALES.,10000,0,10000,6845.8
I02,232,22606,"REUNIONES, CONFERENCIAS Y CURSOS.",19000,0,19000,1622.08
I02,232,22626,ACTIVIDADES DE PROMOCION Y FORMACION DEL VOLUNTARIADO,11538,0,11538,0
I02,232,22632,TERCER PLAN DE IGUALDAD,15000,0,15000,6738.84
I02,232,22633,PREVENCION Y ATENCION VIOLENCIA GENERO,19000,0,19000,4636.84
I02,232,22634,CONCILIACION VIDA FAMILIAR Y LABORAL,19000,0,19000,11492.42
I02,232,22660,PROMOCION DE LA IGUALDAD,5700,0,5700,0
I02,232,22719,T.R.O.E.P.: MANTENIMIENTO CLIMATIZACION,7000,0,7000,6322.53
I02,232,23120,LOCOMOCION DEL PERSONAL NO DIRECTIVO,200,0,200,14.3
J01,931,12000,SUELDOS DEL GRUPO A1.,17812.46,-1212.35,16600.11,13992.97
J01,931,12003,SUELDOS DEL GRUPO C1.,9884.84,0,9884.84,9152.69
J01,931,12006,TRIENIOS.,6998.32,0,6998.32,6278.27
J01,931,12100,COMPLEMENTO DE DESTINO.,22449.02,-752.11,21696.91,19201.85
J01,931,12101,COMPLEMENTO ESPECÍFICO.,57916.98,-1969.04,55947.94,50998.85
J01,931,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,322.45,0,322.45,364.19
J01,931,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,65317.84,0,65317.84,61025.01
J01,931,13002,OTRAS REMUNERACIONES LABORAL FIJO,22657.88,0,22657.88,19937.93
J01,931,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,363.4,0,363.4,244.7
J01,931,15000,PRODUCTIVIDAD,22982.12,0,22982.12,21322.8
J01,931,16000,SEGURIDAD SOCIAL.,70590.8,-2753.04,67837.76,56685.43
J01,931,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,1058.86,0,1058.86,299.7
J01,931,16204,ACCIÓN SOCIAL.,2894.22,0,2894.22,1546.99
J01,931,16205,SEGUROS.,988.27,0,988.27,1006.53
J01,931,16209,OTROS GASTOS SOCIALES.,352.95,0,352.95,322.34
J01,931,22779,T.R.O.E.P.:ASESORIA-AUDITORIA ECONOMICO-FINANCIERA,30000,0,30000,16520
J01,931,44900,SUBVENCION A EMPRESA MUNICIPAL DE SERVICIOS,11660037,0,11660037,10404124
J01,934,12000,SUELDOS DEL GRUPO A1.,14677.32,0,14677.32,13992.96
J01,934,12006,TRIENIOS.,5079.78,0,5079.78,4672.39
J01,934,12100,COMPLEMENTO DE DESTINO.,13562.5,0,13562.5,12593.75
J01,934,12101,COMPLEMENTO ESPECÍFICO.,44604.14,0,44604.14,41418.13
J01,934,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,218.39,0,218.39,0
J01,934,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,52037.86,0,52037.86,48257.67
J01,934,13002,OTRAS REMUNERACIONES LABORAL FIJO,16808.54,0,16808.54,20127.03
J01,934,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,277.18,0,277.18,186.64
J01,934,15000,PRODUCTIVIDAD,17698.94,0,17698.94,16592.78
J01,934,16000,SEGURIDAD SOCIAL.,50398.62,-3117.52,47281.1,40470.81
J01,934,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,755.97,0,755.97,446.16
J01,934,16204,ACCIÓN SOCIAL.,2066.34,0,2066.34,1356.7
J01,934,16205,SEGUROS.,705.38,0,705.38,718.42
J01,934,16209,OTROS GASTOS SOCIALES.,251.99,0,251.99,230.66
J01,934,35200,INTERESES DE DEMORA,1837322.54,0,1837322.54,1642786.59
J01,934,35900,OTROS GASTOS FINANCIEROS,75000,0,75000,30543.33
J01,934,60000,INVERSIONES EN TERRENOS,800000,0,800000,743505.29
J02,011,31000,INTERESES DE PRESTAMOS Y OTRAS OPER. FINANCIERAS EN EUROS,603095.27,0,603095.27,903095.27
J02,011,31001,INTERESES OPERACION TESORERIA,300000,0,300000,0
J02,011,91100,AMORTIZACION PRESTAMOS A L/P VIVIENDAS,36506.2,0,36506.2,37175.17
J02,011,91101,AMORTIZACION PRESTAMO C.EDUCATIVOS,945387.8,0,945387.8,945387.8
J02,011,91102,AMORTIZACION PRESTAMOS A LARGO PLAZO REFUNDICION Y OTROS,662242.37,0,662242.37,662749.45
J02,011,91103,AMORTIZACION PRESTAMOS ABONO PROVEEDORES,1829237.72,0,1829237.72,1867700.55
J02,011,91105,AMORTIZACION PRESTAMO LINEA ICO,545000,0,545000,505361.12
J02,931,22699,GASTOS RECONOCIMIENTO EXTRAJUDICIAL DE CREDITOS,1627918.23,0,1627918.23,1478426.56
J02,933,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,49477.78,0,49477.78,45903.56
J02,933,13002,OTRAS REMUNERACIONES LABORAL FIJO,38392.62,0,38392.62,35308.9
J02,933,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,601.72,0,601.72,405.18
J02,933,15000,PRODUCTIVIDAD,9239.3,0,9239.3,8410.86
J02,933,16000,SEGURIDAD SOCIAL.,30085.95,-1173.35,28912.6,24159.44
J02,933,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,451.28,0,451.28,291.56
J02,933,16204,ACCIÓN SOCIAL.,1233.52,0,1233.52,624.19
J02,933,16205,SEGUROS.,421.2,0,421.2,428.98
J02,933,16209,OTROS GASTOS SOCIALES.,150.42,0,150.42,137.76
J02,933,22400,SEGUROS DE RESPONSABILIDAD CIVIL,120000,0,120000,95722.74
J02,933,22403,SEGUROS INMUEBLES MUNICIPALES,80000,0,80000,60005.13
J02,933,22636,GASTOS MANTENIMIENTO VIVIENDAS MUNICIPALES,25000,0,25000,19797.88
K01,330,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,109369.05,0,109369.05,131240.03
K01,330,13002,OTRAS REMUNERACIONES LABORAL FIJO,32315.5,0,32315.5,42514.19
K01,330,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,1020,0,1020,686.84
K01,330,15000,PRODUCTIVIDAD,15963.08,0,15963.08,24737.87
K01,330,15200,OTROS INCENTIVOS AL RENDIMIENTO,11179.56,0,11179.56,9285.94
K01,330,15300,COMPLEMENTO DEDICACION ESPECIAL,255,0,255,0
K01,330,16000,SEGURIDAD SOCIAL.,51000.29,-2989.01,48011.28,40953.97
K01,330,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,765,0,765,906.66
K01,330,16204,ACCIÓN SOCIAL.,2091.01,0,2091.01,2954.05
K01,330,16205,SEGUROS.,714,0,714,727.19
K01,330,16209,OTROS GASTOS SOCIALES.,255,0,255,232.59
K01,330,20600,ARRENDAMIENTO DE EQUIPOS PARA PROCESOS DE INFORMACION,7500,0,7500,7983.22
K01,330,21200,REPARACIONES MANTENIMIENTO Y CONSERVACION EDIFICIOS,1500,0,1500,268.83
K01,330,21400,REPARACION MANTENIMIENTO Y CONSERVACION ELEMENTOS TRANSPORTE,1000,0,1000,0
K01,330,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE.,3000,0,3000,299.32
K01,330,22100,SUMINISTROS: ENERGÍA ELÉCTRICA.,17500,2200,19700,21992.82
K01,330,22101,SUMINISTROS: AGUA.,2500,0,2500,2660.6
K01,330,22103,SUMINISTROS: COMBUSTIBLE Y CARBURANTES.,8000,0,8000,2059.16
K01,330,22110,SUMINISTROS: PRODUCTOS DE LIMPIEZA Y ASEO.,300,0,300,0
K01,330,22200,SERVICIOS DE TELECOMUNICACIONES.,6800,0,6800,3696.61
K01,330,22201,COMUNICACIONES POSTALES.,5625,0,5625,5049.26
K01,330,22719,T.R.O.E.P.: MANTENIMIENTO CLIMATIZACION,7000,0,7000,9277.72
K01,330,22742,T.R.O.E.P.: ACTIVIDADES CULTURALES CIUDADANAS,5000,0,5000,0
K01,332,12003,SUELDOS DEL GRUPO C1.,9884.84,0,9884.84,9166.81
K01,332,12006,TRIENIOS.,3611.8,0,3611.8,2740.8
K01,332,12100,COMPLEMENTO DE DESTINO.,6155.8,0,6155.8,5699
K01,332,12101,COMPLEMENTO ESPECÍFICO.,5479.6,0,5479.6,5072.98
K01,332,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,63.95,0,63.95,43.06
K01,332,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,102939.2,0,102939.2,94027.28
K01,332,13002,OTRAS REMUNERACIONES LABORAL FIJO,21550.76,0,21550.76,21572.3
K01,332,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,503.46,0,503.46,339.01
K01,332,15000,PRODUCTIVIDAD,16772,0,16772,16299.48
K01,332,16000,SEGURIDAD SOCIAL.,49949.88,-2948.04,47001.84,40110.47
K01,332,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,749.24,0,749.24,861.92
K01,332,16204,ACCIÓN SOCIAL.,2047.94,0,2047.94,4940.82
K01,332,16205,SEGUROS.,699.29,0,699.29,712.21
K01,332,16209,OTROS GASTOS SOCIALES.,249.74,0,249.74,227.89
K01,332,20600,ARRENDAMIENTO DE EQUIPOS PARA PROCESOS DE INFORMACION,7500,0,7500,7983.11
K01,332,21200,REPARACIONES MANTENIMIENTO Y CONSERVACION EDIFICIOS,1500,0,1500,577.32
K01,332,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE.,2000,0,2000,1196.65
K01,332,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES.",10000,0,10000,2589.1
K01,332,22100,SUMINISTROS: ENERGÍA ELÉCTRICA.,72100,54753.51,126853.51,131832.86
K01,332,22101,SUMINISTROS: AGUA.,3850,1002.37,4852.37,5851.1
K01,332,22110,SUMINISTROS: PRODUCTOS DE LIMPIEZA Y ASEO.,700,0,700,0
K01,332,22111,"SUMINISTROS DE REPUSTOS DE MAQUINARIA, UTILLAJE Y ELEMENTOS",1000,0,1000,736.43
K01,332,22200,SERVICIOS DE TELECOMUNICACIONES,5900,0,5900,2798.69
K01,332,22613,ANIMACION A LA LECTURA,15000,0,15000,4500
K01,332,22614,PROGRAMAS CENTRO CULTURAL INFANTA CRISTINA,14500,0,14500,1218.71
K01,332,22718,T.R.E.O.P.: MANTENIMIENTO ASCENSORES,5400,0,5400,8149.18
K01,332,22719,T.R.O.E.P.: MANTENIMIENTO CLIMATIZACION,14000,0,14000,9755.76
K01,332,63203,REPOSICION EDIFICIOS CULTURALES,50000,0,50000,3617.9
K01,332,63302,INVERSION MAQUINARIA E INSTALACIONES EDIFICIOS,100000,0,100000,2319.43
K01,334,12001,SUELDOS DEL GRUPO A2.,12906.52,0,12906.52,12071.33
K01,334,12006,TRIENIOS.,2807.64,0,2807.64,2647.75
K01,334,12100,COMPLEMENTO DE DESTINO.,8160.88,0,8160.88,7555.29
K01,334,12101,COMPLEMENTO ESPECÍFICO.,13832.34,0,13832.34,12806.35
K01,334,12700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,101.73,0,101.73,68.5
K01,334,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,14948.22,0,14948.22,17178.32
K01,334,13002,OTRAS REMUNERACIONES LABORAL FIJO,14443.94,-7775.66,6668.28,5983.3
K01,334,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,310.65,0,310.65,209.18
K01,334,14300,OTRO PERSONAL,40408.72,-17813.75,22594.97,17209.34
K01,334,15000,PRODUCTIVIDAD,12102.18,-2830.72,9271.46,8136.54
K01,334,15200,OTROS INCENTIVOS AL RENDIMIENTO,4082.16,0,4082.16,3946.09
K01,334,16000,SEGURIDAD SOCIAL.,35598.37,-2388.34,33210.03,28585.99
K01,334,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,533.97,0,533.97,172.62
K01,334,16204,ACCIÓN SOCIAL.,1582.53,0,1582.53,0
K01,334,16205,SEGUROS.,498.37,0,498.37,507.58
K01,334,16209,OTROS GASTOS SOCIALES.,177.99,0,177.99,162.67
K01,334,21200,REPARACIONES MANTENIMIENTO Y CONSERVACION EDIFICIOS,20000,0,20000,877.24
K01,334,22100,SUMINISTROS: ENERGÍA ELÉCTRICA.,62800,20089.41,82889.41,101243.14
K01,334,22101,SUMINISTROS: AGUA.,6100,2000,8100,7375.99
K01,334,22618,FESTIVALES CULTURALES,23500,0,23500,22652
K01,334,22620,PROMOCION BANDA MUNICIPAL Y CORO,30550,0,30550,18626.38
K01,334,22630,PROGRAMACION SOCIOCULTURAL,23600,0,23600,16239.72
K01,334,22719,T.R.O.E.P.: MANTENIMIENTO CLIMATIZACION,7000,0,7000,7198.66
K01,334,22723,T.R.O.E.P.: ILUMINACION Y SONIDO TEATRO,23600,0,23600,2950
K01,334,22725,T.R.O.E.P.: SERVICIOS TAQUILLERO Y ACOMODADORES TEATRO,21500,0,21500,16127.55
K01,334,22748,PROGRAMACION TEATRO MUNICIPAL,47200,0,47200,19307.21
K01,334,48011,PREMIOS,10000,0,10000,0
K01,335,13000,RETRIBUCIONES BÁSICAS LABORAL FIJO,15186.78,0,15186.78,13994.65
K01,335,13002,OTRAS REMUNERACIONES LABORAL FIJO,6284.18,0,6284.18,5817.86
K01,335,13700,CONTRIBUCIONES A PLANES Y FONDOS DE PENSIONES,165.33,0,165.33,111.35
K01,335,15000,PRODUCTIVIDAD,2495.64,0,2495.64,2310.45
K01,335,15200,OTROS INCENTIVOS AL RENDIMIENTO,2753.56,0,2753.56,2746.11
K01,335,16000,SEGURIDAD SOCIAL.,8266.55,-1322.4,6944.15,6638.1
K01,335,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,123.99,0,123.99,182.75
K01,335,16204,ACCIÓN SOCIAL.,338.92,0,338.92,0
K01,335,16205,SEGUROS.,115.73,0,115.73,117.87
K01,335,16209,OTROS GASTOS SOCIALES.,41.33,0,41.33,37.38
K01,338,20900,CÁNONES (SGAE),5000,0,5000,0
K01,338,22401,SEGUROS SUSPENSION DE ACTUACIONES,7500,0,7500,895.91
K01,338,22607,FESTEJOS TAURINOS,35000,0,35000,25585.98
K01,338,22619,FIESTAS CARNAVALES Y NAVIDAD,47200,0,47200,19515.87
K01,338,22623,FIESTAS PATRONALES,133000,0,133000,130826.9
K01,338,22730,T.R.O.E.P.: ILUMINACION FIESTAS,30000,0,30000,29778.68
K01,338,22732,T.R.O.E.P.: FUEGOS ARTIFICIALES,14200,0,14200,14160
K02,431,47000,PROMOCION DEL COMERCIO Y PYMES,30000,0,30000,8582.43
K03,336,64000,DIGITALIZACION ARCHIVO PARROQUIAL,35000,0,35000,0
#,,,,53007806.67,9.231371223e-11,53007806.67,44376982.39
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
