#Org.,Prog.,Econ.,DENOMINACIÓN DE LAS APLICACIONES,Créditos Iniciales,Modificaciones,Créditos Totales,Obligaciones Reconocidas
C,920.0,23300.0,OTRAS INDEMNIZACIONES,30000.0,0.0,30000.0,3564.62
C,920.0,62500.0,INVERSION NUEVA EN MOBILIARIO,50000.0,28600.0,78600.0,78560.82
C,920.0,83000.0,PRESTAMOS C/P AL PERSONAL,50000.0,0.0,50000.0,49585.0
C,933.0,60900.0,INVERSION Y PUESTA A USO DEL APARCAMIENTO Bº BUENOS AIRES,0.0,1481914.0,1481914.0,1431914.0
D,11.0,31000.0,INTERESES DE PRESTAMOS Y OTRAS OPER. FINANCIERAS EN EUROS,150000.0,0.0,150000.0,117135.24
D,11.0,35200.0,INTERESES DE DEMORA,21000.0,144000.0,165000.0,165000.0
D,11.0,35900.0,OTROS GASTOS FINANCIEROS,25000.0,0.0,25000.0,7544.16
D,11.0,91100.0,AMORTIZACION PRESTAMO IDAE,0.0,5000.0,5000.0,0.0
D,11.0,91106.0,AMORT DE PRÉSTAMOS A L/P REFINANCIACION FFPP,2263000.0,275058.0,2538058.0,2530067.36
D,929.0,50000.0,FONDO DE CONTINGENCIA,200000.0,0.0,200000.0,0.0
D,931.0,12000.0,SUELDOS DEL GRUPO A1,58000.0,-26500.0,31500.0,27234.43
D,931.0,12004.0,SUELDOS DEL GRUPO C2,24000.0,-13500.0,10500.0,8878.52
D,931.0,12006.0,TRIENIOS,13000.0,0.0,13000.0,12324.06
D,931.0,12100.0,COMPLEMENTO DE DESTINO,69000.0,-37917.0,31083.0,29736.03
D,931.0,12101.0,COMPLEMENTO ESPECÍFICO,167000.0,-37689.71,129310.29,86403.33
D,931.0,13000.0,RETRIBUCIONES BÁSICAS,152000.0,-40000.0,112000.0,149022.56
D,931.0,13002.0,OTRAS REMUNERACIONES,54000.0,-10000.0,44000.0,46407.16
D,931.0,15000.0,PRODUCTIVIDAD,43000.0,0.0,43000.0,37188.35
D,931.0,16000.0,SEGURIDAD SOCIAL,151000.0,-30000.0,121000.0,117472.45
D,931.0,16200.0,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1000.0,0.0,1000.0,3059.87
D,931.0,16204.0,ACCIÓN SOCIAL,1000.0,0.0,1000.0,4714.97
D,931.0,16205.0,SEGUROS,300.0,0.0,300.0,257.3
D,931.0,16209.0,OTROS GASTOS SOCIALES,180.0,0.0,180.0,274.79
D,931.0,22690.0,GASTOS DIVERSOS,5520.0,0.0,5520.0,0.0
D,931.0,22698.0,GASTOS RECONOCIMIENTO JUDICIAL DE CREDITOS,100000.0,0.0,100000.0,105821.2
D,931.0,22699.0,GASTOS RECONOCIMIENTO EXTRAJUDICIAL DE CRÉDITOS,200000.0,-199000.0,1000.0,0.0
D,932.0,12000.0,SUELDOS DEL GRUPO A1,14000.0,0.0,14000.0,13353.36
D,932.0,12001.0,SUELDOS DEL GRUPO A2,27000.0,-13000.0,14000.0,11582.83
D,932.0,12004.0,SUELDOS DEL GRUPO C2,41000.0,0.0,41000.0,17625.17
D,932.0,12006.0,TRIENIOS,11000.0,-3300.0,7700.0,6283.82
D,932.0,12100.0,COMPLEMENTO DE DESTINO,59000.0,-7258.07,51741.93,26003.97
D,932.0,12101.0,COMPLEMENTO ESPECÍFICO,89000.0,-53120.21,35879.79,29693.64
D,932.0,13000.0,RETRIBUCIONES BÁSICAS,86000.0,0.0,86000.0,117023.15
D,932.0,13002.0,OTRAS REMUNERACIONES,28000.0,0.0,28000.0,38032.77
D,932.0,15000.0,PRODUCTIVIDAD,27000.0,0.0,27000.0,33065.03
D,932.0,15300.0,COMPLEMENTO DEDICACION ESPECIAL,12000.0,0.0,12000.0,0.0
D,932.0,16000.0,SEGURIDAD SOCIAL,120000.0,0.0,120000.0,93355.55
D,932.0,16200.0,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1000.0,0.0,1000.0,2041.08
D,932.0,16204.0,ACCIÓN SOCIAL,6000.0,0.0,6000.0,993.78
D,932.0,16205.0,SEGUROS,1300.0,0.0,1300.0,1115.0
D,932.0,16209.0,OTROS GASTOS SOCIALES,600.0,0.0,600.0,828.19
D,932.0,22652.0,FOMENTO DEL TURISMO,15000.0,0.0,15000.0,6697.35
D,932.0,22752.0,PROGRAMAS DE PROMOCION TURISTICA,15100.0,0.0,15100.0,14302.2
#,,,,41656000.0,5346164.05,47002164.05,42328441.4
